crime_type,latitude,longitude,geometry
PUBLIC PEACE VIOLATION,41.800596272,-87.689106902,POINT (-87.689106902 41.800596272)
HOMICIDE,41.787541886,-87.698507299,POINT (-87.698507299 41.787541886)
OTHER OFFENSE,41.800240806,-87.690317079,POINT (-87.690317079 41.800240806)
CRIMINAL DAMAGE,41.803930008,-87.703854499,POINT (-87.703854499 41.803930008)
OFFENSE INVOLVING CHILDREN,41.800746156,-87.709298978,POINT (-87.709298978 41.800746156)
BURGLARY,41.79449681,-87.699663518,POINT (-87.699663518 41.79449681)
BATTERY,41.786272587,-87.70173188,POINT (-87.70173188 41.786272587)
OFFENSE INVOLVING CHILDREN,41.79282794,-87.701095459,POINT (-87.701095459 41.79282794)
OFFENSE INVOLVING CHILDREN,41.791902561,-87.6920836,POINT (-87.6920836 41.791902561)
CRIMINAL DAMAGE,41.804133114,-87.703859846,POINT (-87.703859846 41.804133114)
BATTERY,41.791148638,-87.696165163,POINT (-87.696165163 41.791148638)
NARCOTICS,41.793469784,-87.706545862,POINT (-87.706545862 41.793469784)
DECEPTIVE PRACTICE,41.800692217,-87.684213423,POINT (-87.684213423 41.800692217)
NARCOTICS,41.790948391,-87.707160812,POINT (-87.707160812 41.790948391)
MOTOR VEHICLE THEFT,41.792857151,-87.708440392,POINT (-87.708440392 41.792857151)
DECEPTIVE PRACTICE,41.793684402,-87.694196457,POINT (-87.694196457 41.793684402)
PROSTITUTION,41.78628072,-87.70121479,POINT (-87.70121479 41.78628072)
BATTERY,41.798016677,-87.702463747,POINT (-87.702463747 41.798016677)
NARCOTICS,41.786439251,-87.691694369,POINT (-87.691694369 41.786439251)
MOTOR VEHICLE THEFT,41.796276047,-87.702326791,POINT (-87.702326791 41.796276047)
MOTOR VEHICLE THEFT,41.798114448,-87.709815943,POINT (-87.709815943 41.798114448)
NARCOTICS,41.787363846,-87.693621217,POINT (-87.693621217 41.787363846)
OTHER OFFENSE,41.791286056,-87.693732569,POINT (-87.693732569 41.791286056)
INTERFERENCE WITH PUBLIC OFFICER,41.788325312,-87.68790604,POINT (-87.68790604 41.788325312)
WEAPONS VIOLATION,41.800232548,-87.685428346,POINT (-87.685428346 41.800232548)
ARSON,41.801000729,-87.693221534,POINT (-87.693221534 41.801000729)
NARCOTICS,41.801699433,-87.681800972,POINT (-87.681800972 41.801699433)
OFFENSE INVOLVING CHILDREN,41.789283926,-87.690015895,POINT (-87.690015895 41.789283926)
BURGLARY,41.796672288,-87.708546357,POINT (-87.708546357 41.796672288)
PUBLIC PEACE VIOLATION,41.798467654,-87.692711299,POINT (-87.692711299 41.798467654)
CRIMINAL TRESPASS,41.803722512,-87.686753914,POINT (-87.686753914 41.803722512)
ASSAULT,41.80036463,-87.703753695,POINT (-87.703753695 41.80036463)
PUBLIC PEACE VIOLATION,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
NARCOTICS,41.797181808,-87.70285334,POINT (-87.70285334 41.797181808)
BATTERY,41.80462016,-87.684368169,POINT (-87.684368169 41.80462016)
PUBLIC PEACE VIOLATION,41.801124416,-87.685910818,POINT (-87.685910818 41.801124416)
THEFT,41.786260172,-87.702469015,POINT (-87.702469015 41.786260172)
CRIMINAL TRESPASS,41.796513779,-87.703641026,POINT (-87.703641026 41.796513779)
CRIMINAL DAMAGE,41.800217329,-87.693977507,POINT (-87.693977507 41.800217329)
OFFENSE INVOLVING CHILDREN,,,POINT EMPTY
OFFENSE INVOLVING CHILDREN,,,POINT EMPTY
OTHER OFFENSE,41.80055088,-87.692767568,POINT (-87.692767568 41.80055088)
CRIMINAL TRESPASS,41.800527528,-87.68420775,POINT (-87.68420775 41.800527528)
DECEPTIVE PRACTICE,41.799922402,-87.706189585,POINT (-87.706189585 41.799922402)
BATTERY,41.795406414,-87.699889262,POINT (-87.699889262 41.795406414)
PUBLIC PEACE VIOLATION,41.798469843,-87.700035131,POINT (-87.700035131 41.798469843)
ROBBERY,41.800298097,-87.708657839,POINT (-87.708657839 41.800298097)
WEAPONS VIOLATION,41.798002317,-87.707363537,POINT (-87.707363537 41.798002317)
PUBLIC PEACE VIOLATION,41.79825229,-87.68904236,POINT (-87.68904236 41.79825229)
DECEPTIVE PRACTICE,41.793766857,-87.689795045,POINT (-87.689795045 41.793766857)
ASSAULT,41.793390915,-87.711728299,POINT (-87.711728299 41.793390915)
ROBBERY,41.801067327,-87.68942493,POINT (-87.68942493 41.801067327)
NARCOTICS,41.794688563,-87.703592882,POINT (-87.703592882 41.794688563)
NARCOTICS,41.794438448,-87.706030351,POINT (-87.706030351 41.794438448)
NARCOTICS,41.796645537,-87.703647071,POINT (-87.703647071 41.796645537)
PUBLIC PEACE VIOLATION,41.800113202,-87.689093403,POINT (-87.689093403 41.800113202)
PUBLIC PEACE VIOLATION,41.793234801,-87.693786537,POINT (-87.693786537 41.793234801)
PUBLIC PEACE VIOLATION,41.788020737,-87.706246927,POINT (-87.706246927 41.788020737)
ASSAULT,41.786146893,-87.70986958,POINT (-87.70986958 41.786146893)
NARCOTICS,41.802259392,-87.694034227,POINT (-87.694034227 41.802259392)
OFFENSE INVOLVING CHILDREN,41.800091971,-87.700081508,POINT (-87.700081508 41.800091971)
PUBLIC PEACE VIOLATION,41.786117794,-87.711589556,POINT (-87.711589556 41.786117794)
HOMICIDE,41.78815819,-87.697800852,POINT (-87.697800852 41.78815819)
ARSON,41.787291181,-87.692400898,POINT (-87.692400898 41.787291181)
HOMICIDE,41.787220144,-87.703372633,POINT (-87.703372633 41.787220144)
OTHER OFFENSE,41.794719534,-87.69626915,POINT (-87.69626915 41.794719534)
THEFT,41.803840435,-87.68430635,POINT (-87.68430635 41.803840435)
CRIMINAL DAMAGE,41.793835574,-87.681539573,POINT (-87.681539573 41.793835574)
WEAPONS VIOLATION,41.789156864,-87.710786475,POINT (-87.710786475 41.789156864)
NARCOTICS,41.798707749,-87.6939375,POINT (-87.6939375 41.798707749)
BATTERY,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
INTERFERENCE WITH PUBLIC OFFICER,41.79715678,-87.704294855,POINT (-87.704294855 41.79715678)
INTERFERENCE WITH PUBLIC OFFICER,41.802075907,-87.680440134,POINT (-87.680440134 41.802075907)
CONCEALED CARRY LICENSE VIOLATION,41.802415881,-87.684258376,POINT (-87.684258376 41.802415881)
NARCOTICS,41.787129567,-87.703369853,POINT (-87.703369853 41.787129567)
PUBLIC PEACE VIOLATION,41.796565578,-87.706086621,POINT (-87.706086621 41.796565578)
DECEPTIVE PRACTICE,41.793466095,-87.706875941,POINT (-87.706875941 41.793466095)
PUBLIC PEACE VIOLATION,41.791931736,-87.690429467,POINT (-87.690429467 41.791931736)
ASSAULT,41.793485288,-87.70536489,POINT (-87.70536489 41.793485288)
BATTERY,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
CRIMINAL DAMAGE,41.788605191,-87.710773479,POINT (-87.710773479 41.788605191)
CRIMINAL DAMAGE,41.792950049,-87.710892789,POINT (-87.710892789 41.792950049)
NARCOTICS,41.789401953,-87.685137724,POINT (-87.685137724 41.789401953)
ASSAULT,41.803644557,-87.70384629,POINT (-87.70384629 41.803644557)
MOTOR VEHICLE THEFT,41.800115943,-87.686650806,POINT (-87.686650806 41.800115943)
CRIMINAL TRESPASS,41.791714213,-87.702675898,POINT (-87.702675898 41.791714213)
ASSAULT,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
ROBBERY,41.803603205,-87.685548434,POINT (-87.685548434 41.803603205)
SEX OFFENSE,41.79615509,-87.707304499,POINT (-87.707304499 41.79615509)
NARCOTICS,41.801102406,-87.6873634,POINT (-87.6873634 41.801102406)
ROBBERY,41.791459076,-87.691295942,POINT (-87.691295942 41.791459076)
OFFENSE INVOLVING CHILDREN,41.796192315,-87.706079259,POINT (-87.706079259 41.796192315)
CRIM SEXUAL ASSAULT,41.797221123,-87.700520515,POINT (-87.700520515 41.797221123)
OFFENSE INVOLVING CHILDREN,41.789130122,-87.692448585,POINT (-87.692448585 41.789130122)
NARCOTICS,41.789655791,-87.683921414,POINT (-87.683921414 41.789655791)
PUBLIC PEACE VIOLATION,41.793550031,-87.701656771,POINT (-87.701656771 41.793550031)
CRIMINAL TRESPASS,41.793045663,-87.688914817,POINT (-87.688914817 41.793045663)
CRIMINAL DAMAGE,41.793141605,-87.684021912,POINT (-87.684021912 41.793141605)
PUBLIC PEACE VIOLATION,41.794459209,-87.701805533,POINT (-87.701805533 41.794459209)
NARCOTICS,41.786382082,-87.695226009,POINT (-87.695226009 41.786382082)
ROBBERY,41.787578812,-87.699727982,POINT (-87.699727982 41.787578812)
CRIMINAL DAMAGE,41.803909114,-87.689194752,POINT (-87.689194752 41.803909114)
NARCOTICS,41.786435073,-87.691929082,POINT (-87.691929082 41.786435073)
OTHER OFFENSE,41.787286841,-87.696060399,POINT (-87.696060399 41.787286841)
THEFT,41.7953271,-87.704433766,POINT (-87.704433766 41.7953271)
CRIMINAL DAMAGE,41.787928925,-87.712078079,POINT (-87.712078079 41.787928925)
SEX OFFENSE,,,POINT EMPTY
THEFT,41.794700395,-87.707263648,POINT (-87.707263648 41.794700395)
OFFENSE INVOLVING CHILDREN,41.796621964,-87.686561243,POINT (-87.686561243 41.796621964)
OTHER OFFENSE,41.787203679,-87.703372795,POINT (-87.703372795 41.787203679)
CRIMINAL DAMAGE,41.800011478,-87.693972218,POINT (-87.693972218 41.800011478)
CRIMINAL DAMAGE,41.796769983,-87.693883415,POINT (-87.693883415 41.796769983)
NARCOTICS,41.802008396,-87.690365424,POINT (-87.690365424 41.802008396)
WEAPONS VIOLATION,41.788832196,-87.707097068,POINT (-87.707097068 41.788832196)
ASSAULT,41.793027218,-87.681269062,POINT (-87.681269062 41.793027218)
NARCOTICS,41.786322161,-87.698776003,POINT (-87.698776003 41.786322161)
WEAPONS VIOLATION,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
BATTERY,41.78743529,-87.683855822,POINT (-87.683855822 41.78743529)
CRIMINAL TRESPASS,41.791714112,-87.702657564,POINT (-87.702657564 41.791714112)
PUBLIC PEACE VIOLATION,41.792982419,-87.69134308,POINT (-87.69134308 41.792982419)
CRIM SEXUAL ASSAULT,41.802214247,-87.690370702,POINT (-87.690370702 41.802214247)
BURGLARY,41.790944652,-87.68521019,POINT (-87.68521019 41.790944652)
OFFENSE INVOLVING CHILDREN,41.79663238,-87.698762324,POINT (-87.698762324 41.79663238)
SEX OFFENSE,41.792672851,-87.710888137,POINT (-87.710888137 41.792672851)
NARCOTICS,41.792912702,-87.703536923,POINT (-87.703536923 41.792912702)
OFFENSE INVOLVING CHILDREN,41.789335148,-87.702218852,POINT (-87.702218852 41.789335148)
NARCOTICS,41.786422905,-87.692699219,POINT (-87.692699219 41.786422905)
DECEPTIVE PRACTICE,41.78989543,-87.702800067,POINT (-87.702800067 41.78989543)
SEX OFFENSE,41.789056398,-87.703431661,POINT (-87.703431661 41.789056398)
DECEPTIVE PRACTICE,41.78714718,-87.68873555,POINT (-87.68873555 41.78714718)
BATTERY,41.79014593,-87.688111462,POINT (-87.688111462 41.79014593)
DECEPTIVE PRACTICE,41.787014797,-87.709494493,POINT (-87.709494493 41.787014797)
OTHER OFFENSE,41.786497429,-87.68787304,POINT (-87.68787304 41.786497429)
OFFENSE INVOLVING CHILDREN,41.796774155,-87.692662152,POINT (-87.692662152 41.796774155)
CRIMINAL TRESPASS,41.804449678,-87.694096813,POINT (-87.694096813 41.804449678)
OTHER OFFENSE,41.792950049,-87.710892789,POINT (-87.710892789 41.792950049)
NARCOTICS,41.795111262,-87.70360708,POINT (-87.70360708 41.795111262)
NARCOTICS,41.787609913,-87.703387152,POINT (-87.703387152 41.787609913)
NARCOTICS,41.793470304,-87.706641202,POINT (-87.706641202 41.793470304)
INTERFERENCE WITH PUBLIC OFFICER,41.78948133,-87.69490192,POINT (-87.69490192 41.78948133)
OTHER OFFENSE,41.792967605,-87.703540052,POINT (-87.703540052 41.792967605)
ROBBERY,41.798707749,-87.6939375,POINT (-87.6939375 41.798707749)
ROBBERY,41.791243922,-87.703490919,POINT (-87.703490919 41.791243922)
ASSAULT,41.789215322,-87.687570759,POINT (-87.687570759 41.789215322)
ROBBERY,41.787377663,-87.683856403,POINT (-87.683856403 41.787377663)
CRIMINAL TRESPASS,41.798681855,-87.687835137,POINT (-87.687835137 41.798681855)
ROBBERY,41.797089365,-87.709041066,POINT (-87.709041066 41.797089365)
ROBBERY,41.801021379,-87.692003694,POINT (-87.692003694 41.801021379)
ROBBERY,41.788971887,-87.698548194,POINT (-87.698548194 41.788971887)
ROBBERY,41.787737227,-87.691190073,POINT (-87.691190073 41.787737227)
ROBBERY,41.802068832,-87.687929512,POINT (-87.687929512 41.802068832)
ROBBERY,41.801024254,-87.681785806,POINT (-87.681785806 41.801024254)
ROBBERY,41.796319848,-87.699814256,POINT (-87.699814256 41.796319848)
ROBBERY,41.78779908,-87.687537303,POINT (-87.687537303 41.78779908)
ROBBERY,41.793485288,-87.70536489,POINT (-87.70536489 41.793485288)
ROBBERY,41.802071464,-87.706241982,POINT (-87.706241982 41.802071464)
ROBBERY,41.793141605,-87.684021912,POINT (-87.684021912 41.793141605)
ROBBERY,41.800181061,-87.701309252,POINT (-87.701309252 41.800181061)
ROBBERY,41.791243922,-87.703490919,POINT (-87.703490919 41.791243922)
ROBBERY,41.794607074,-87.707260889,POINT (-87.707260889 41.794607074)
ROBBERY,41.789204622,-87.703437543,POINT (-87.703437543 41.789204622)
ROBBERY,41.791556717,-87.685226026,POINT (-87.685226026 41.791556717)
ROBBERY,41.793094934,-87.684018716,POINT (-87.684018716 41.793094934)
ROBBERY,41.79132961,-87.698616608,POINT (-87.698616608 41.79132961)
ROBBERY,41.789719005,-87.686370285,POINT (-87.686370285 41.789719005)
ROBBERY,41.789429682,-87.703442674,POINT (-87.703442674 41.789429682)
ROBBERY,41.802111189,-87.694032033,POINT (-87.694032033 41.802111189)
ROBBERY,41.794327111,-87.707252612,POINT (-87.707252612 41.794327111)
ROBBERY,41.797123517,-87.706744972,POINT (-87.706744972 41.797123517)
ROBBERY,41.789429682,-87.703442674,POINT (-87.703442674 41.789429682)
BATTERY,41.789636582,-87.683921608,POINT (-87.683921608 41.789636582)
BATTERY,41.787111888,-87.702148988,POINT (-87.702148988 41.787111888)
BATTERY,41.80169033,-87.703792065,POINT (-87.703792065 41.80169033)
BATTERY,41.794476866,-87.706029976,POINT (-87.706029976 41.794476866)
BATTERY,,,POINT EMPTY
BATTERY,41.796480849,-87.703641348,POINT (-87.703641348 41.796480849)
BATTERY,41.793141605,-87.684021912,POINT (-87.684021912 41.793141605)
BATTERY,41.787466924,-87.68508388,POINT (-87.68508388 41.787466924)
BATTERY,41.786439251,-87.691694369,POINT (-87.691694369 41.786439251)
BATTERY,41.791133819,-87.705937893,POINT (-87.705937893 41.791133819)
BATTERY,41.79287856,-87.702316109,POINT (-87.702316109 41.79287856)
BATTERY,41.798326403,-87.689045285,POINT (-87.689045285 41.798326403)
BATTERY,41.798326403,-87.689045285,POINT (-87.689045285 41.798326403)
BATTERY,41.797997154,-87.704910095,POINT (-87.704910095 41.797997154)
BATTERY,41.798071266,-87.704913039,POINT (-87.704913039 41.798071266)
BATTERY,41.793390915,-87.711728299,POINT (-87.711728299 41.793390915)
BATTERY,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
BATTERY,41.802995251,-87.680441804,POINT (-87.680441804 41.802995251)
BATTERY,41.792291207,-87.683110059,POINT (-87.683110059 41.792291207)
BATTERY,41.794971832,-87.698716361,POINT (-87.698716361 41.794971832)
BATTERY,41.798543182,-87.691492959,POINT (-87.691492959 41.798543182)
BATTERY,41.794898201,-87.684066526,POINT (-87.684066526 41.794898201)
BATTERY,41.787482047,-87.688746863,POINT (-87.688746863 41.787482047)
BATTERY,41.80169033,-87.703792065,POINT (-87.703792065 41.80169033)
BATTERY,41.803180697,-87.703832492,POINT (-87.703832492 41.803180697)
BATTERY,41.78755335,-87.691188241,POINT (-87.691188241 41.78755335)
BATTERY,41.800052046,-87.701303185,POINT (-87.701303185 41.800052046)
BATTERY,41.7927835,-87.687677962,POINT (-87.687677962 41.7927835)
BATTERY,41.787416081,-87.683856015,POINT (-87.683856015 41.787416081)
BATTERY,41.789408658,-87.693677893,POINT (-87.693677893 41.789408658)
BATTERY,41.794460966,-87.685853197,POINT (-87.685853197 41.794460966)
BATTERY,41.794519322,-87.693821441,POINT (-87.693821441 41.794519322)
BATTERY,41.791540253,-87.685226192,POINT (-87.685226192 41.791540253)
BATTERY,41.78913051,-87.703434602,POINT (-87.703434602 41.78913051)
BATTERY,41.797997154,-87.704910095,POINT (-87.704910095 41.797997154)
BATTERY,41.788158291,-87.697819185,POINT (-87.697819185 41.788158291)
BATTERY,41.796882513,-87.693885964,POINT (-87.693885964 41.796882513)
BATTERY,41.78770845,-87.685088781,POINT (-87.685088781 41.78770845)
BATTERY,41.792895919,-87.705986717,POINT (-87.705986717 41.792895919)
BATTERY,41.794450832,-87.702278684,POINT (-87.702278684 41.794450832)
BATTERY,41.7960115,-87.703627606,POINT (-87.703627606 41.7960115)
BATTERY,41.786518366,-87.682827387,POINT (-87.682827387 41.786518366)
BATTERY,41.789739543,-87.685145324,POINT (-87.685145324 41.789739543)
BATTERY,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
BATTERY,41.802049247,-87.682512616,POINT (-87.682512616 41.802049247)
BATTERY,41.786421019,-87.692853241,POINT (-87.692853241 41.786421019)
BATTERY,41.787169834,-87.699713675,POINT (-87.699713675 41.787169834)
BATTERY,41.802199172,-87.689149528,POINT (-87.689149528 41.802199172)
BATTERY,41.80036463,-87.703753695,POINT (-87.703753695 41.80036463)
BATTERY,41.801124416,-87.685910818,POINT (-87.685910818 41.801124416)
BATTERY,41.802074121,-87.680608863,POINT (-87.680608863 41.802074121)
BATTERY,41.787606839,-87.692412421,POINT (-87.692412421 41.787606839)
BATTERY,41.798709178,-87.692716228,POINT (-87.692716228 41.798709178)
BATTERY,41.791220341,-87.688848758,POINT (-87.688848758 41.791220341)
BATTERY,41.793453628,-87.707609491,POINT (-87.707609491 41.793453628)
BATTERY,41.793390915,-87.711728299,POINT (-87.711728299 41.793390915)
BATTERY,41.801087937,-87.688207088,POINT (-87.688207088 41.801087937)
BATTERY,41.801065118,-87.689520309,POINT (-87.689520309 41.801065118)
BATTERY,41.80169033,-87.703792065,POINT (-87.703792065 41.80169033)
BATTERY,41.800812756,-87.704402135,POINT (-87.704402135 41.800812756)
BATTERY,41.794495808,-87.682306663,POINT (-87.682306663 41.794495808)
BATTERY,41.794550978,-87.70603292,POINT (-87.70603292 41.794550978)
BATTERY,41.793686636,-87.694104755,POINT (-87.694104755 41.793686636)
BATTERY,41.795471399,-87.683517986,POINT (-87.683517986 41.795471399)
BATTERY,41.78719352,-87.696057656,POINT (-87.696057656 41.78719352)
BATTERY,41.798370437,-87.704921118,POINT (-87.704921118 41.798370437)
BATTERY,41.793435216,-87.70876482,POINT (-87.70876482 41.793435216)
BATTERY,41.798003012,-87.711027266,POINT (-87.711027266 41.798003012)
BATTERY,41.795155475,-87.701164266,POINT (-87.701164266 41.795155475)
BATTERY,41.790202858,-87.684575945,POINT (-87.684575945 41.790202858)
BATTERY,41.793590294,-87.699500091,POINT (-87.699500091 41.793590294)
BATTERY,41.787561095,-87.698507109,POINT (-87.698507109 41.787561095)
BATTERY,41.78920024,-87.6863535,POINT (-87.6863535 41.78920024)
BATTERY,41.794970891,-87.692614101,POINT (-87.692614101 41.794970891)
BATTERY,41.798706502,-87.685388707,POINT (-87.685388707 41.798706502)
BATTERY,41.79449296,-87.699960599,POINT (-87.699960599 41.79449296)
BATTERY,41.798761384,-87.685388154,POINT (-87.685388154 41.798761384)
BATTERY,41.793724524,-87.692039769,POINT (-87.692039769 41.793724524)
BATTERY,41.799219236,-87.690683037,POINT (-87.690683037 41.799219236)
BATTERY,41.791137186,-87.701046068,POINT (-87.701046068 41.791137186)
BATTERY,41.786318495,-87.699106046,POINT (-87.699106046 41.786318495)
BATTERY,41.798089236,-87.703684282,POINT (-87.703684282 41.798089236)
BATTERY,41.796355385,-87.696315294,POINT (-87.696315294 41.796355385)
BATTERY,41.798740866,-87.686616954,POINT (-87.686616954 41.798740866)
BATTERY,41.800463122,-87.690322192,POINT (-87.690322192 41.800463122)
BATTERY,41.798355124,-87.692708752,POINT (-87.692708752 41.798355124)
BATTERY,41.789128248,-87.709558342,POINT (-87.709558342 41.789128248)
BATTERY,41.793035296,-87.699879605,POINT (-87.699879605 41.793035296)
BATTERY,41.802175829,-87.690371086,POINT (-87.690371086 41.802175829)
BATTERY,41.794476866,-87.706029976,POINT (-87.706029976 41.794476866)
BATTERY,41.792793752,-87.699870982,POINT (-87.699870982 41.792793752)
BATTERY,41.79277094,-87.693772813,POINT (-87.693772813 41.79277094)
BATTERY,41.786338723,-87.697800488,POINT (-87.697800488 41.786338723)
BATTERY,41.796227989,-87.706078911,POINT (-87.706078911 41.796227989)
BATTERY,41.796575293,-87.686558045,POINT (-87.686558045 41.796575293)
BATTERY,41.80290886,-87.688467566,POINT (-87.688467566 41.80290886)
BATTERY,41.787614486,-87.69972763,POINT (-87.69972763 41.787614486)
BATTERY,41.794970891,-87.692614101,POINT (-87.692614101 41.794970891)
BATTERY,41.80462016,-87.684368169,POINT (-87.684368169 41.80462016)
BATTERY,41.787727659,-87.685088587,POINT (-87.685088587 41.787727659)
