rank,refresh_date,week,country_code,region_name,region_code,term,score,country_name
23,2022-06-30,2022-06-05,ID,Banten,ID-BT,Anna,10,Indonesia
23,2022-06-30,2022-06-19,ID,Banten,ID-BT,Anna,12,Indonesia
23,2022-06-30,2022-06-26,ID,Banten,ID-BT,Anna,15,Indonesia
23,2022-06-30,2017-07-23,ID,Gorontalo,ID-GO,Anna,16,Indonesia
23,2022-06-30,2017-11-26,ID,Gorontalo,ID-GO,Anna,11,Indonesia
23,2022-06-30,2017-12-10,ID,Gorontalo,ID-GO,Anna,11,Indonesia
23,2022-06-30,2017-12-17,ID,Gorontalo,ID-GO,Anna,11,Indonesia
23,2022-06-30,2017-12-31,ID,Gorontalo,ID-GO,Anna,24,Indonesia
23,2022-06-30,2018-01-07,ID,Gorontalo,ID-GO,Anna,23,Indonesia
23,2022-06-30,2018-04-29,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2018-05-06,ID,Gorontalo,ID-GO,Anna,11,Indonesia
23,2022-06-30,2018-08-12,ID,Gorontalo,ID-GO,Anna,10,Indonesia
23,2022-06-30,2018-10-07,ID,Gorontalo,ID-GO,Anna,20,Indonesia
23,2022-06-30,2018-10-21,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2018-11-04,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2018-11-11,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-02-03,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-02-10,ID,Gorontalo,ID-GO,Anna,8,Indonesia
23,2022-06-30,2019-03-17,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-03-24,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-03-31,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-04-21,ID,Gorontalo,ID-GO,Anna,8,Indonesia
23,2022-06-30,2019-05-05,ID,Gorontalo,ID-GO,Anna,8,Indonesia
23,2022-06-30,2019-05-19,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-06-02,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-06-16,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-07-07,ID,Gorontalo,ID-GO,Anna,15,Indonesia
23,2022-06-30,2019-08-04,ID,Gorontalo,ID-GO,Anna,7,Indonesia
23,2022-06-30,2019-08-11,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-12-15,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2019-12-29,ID,Gorontalo,ID-GO,Anna,15,Indonesia
23,2022-06-30,2020-01-05,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2020-01-26,ID,Gorontalo,ID-GO,Anna,6,Indonesia
23,2022-06-30,2020-02-16,ID,Gorontalo,ID-GO,Anna,6,Indonesia
23,2022-06-30,2020-04-19,ID,Gorontalo,ID-GO,Anna,11,Indonesia
23,2022-06-30,2020-07-12,ID,Gorontalo,ID-GO,Anna,6,Indonesia
23,2022-06-30,2020-08-09,ID,Gorontalo,ID-GO,Anna,5,Indonesia
23,2022-06-30,2020-08-16,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2020-09-20,ID,Gorontalo,ID-GO,Anna,4,Indonesia
23,2022-06-30,2020-10-11,ID,Gorontalo,ID-GO,Anna,5,Indonesia
23,2022-06-30,2020-11-15,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2020-11-22,ID,Gorontalo,ID-GO,Anna,9,Indonesia
23,2022-06-30,2020-11-29,ID,Gorontalo,ID-GO,Anna,4,Indonesia
23,2022-06-30,2020-12-20,ID,Gorontalo,ID-GO,Anna,14,Indonesia
23,2022-06-30,2020-12-27,ID,Gorontalo,ID-GO,Anna,5,Indonesia
23,2022-06-30,2021-01-24,ID,Gorontalo,ID-GO,Anna,14,Indonesia
23,2022-06-30,2021-01-31,ID,Gorontalo,ID-GO,Anna,15,Indonesia
23,2022-06-30,2021-02-14,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2021-05-02,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2021-09-05,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2021-10-03,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2021-11-14,ID,Gorontalo,ID-GO,Anna,9,Indonesia
23,2022-06-30,2021-12-26,ID,Gorontalo,ID-GO,Anna,5,Indonesia
23,2022-06-30,2022-01-16,ID,Gorontalo,ID-GO,Anna,5,Indonesia
23,2022-06-30,2022-01-23,ID,Gorontalo,ID-GO,Anna,,Indonesia
23,2022-06-30,2022-02-20,ID,Gorontalo,ID-GO,Anna,10,Indonesia
23,2022-06-30,2022-02-27,ID,Gorontalo,ID-GO,Anna,10,Indonesia
23,2022-06-30,2022-03-13,ID,Gorontalo,ID-GO,Anna,4,Indonesia
23,2022-06-30,2022-04-24,ID,Gorontalo,ID-GO,Anna,14,Indonesia
23,2022-06-30,2017-07-23,ID,Jambi,ID-JA,Anna,,Indonesia
23,2022-06-30,2017-07-30,ID,Jambi,ID-JA,Anna,,Indonesia
23,2022-06-30,2017-08-27,ID,Jambi,ID-JA,Anna,10,Indonesia
23,2022-06-30,2017-09-10,ID,Jambi,ID-JA,Anna,,Indonesia
23,2022-06-30,2017-10-15,ID,Jambi,ID-JA,Anna,8,Indonesia
23,2022-06-30,2017-11-19,ID,Jambi,ID-JA,Anna,6,Indonesia
23,2022-06-30,2017-12-17,ID,Jambi,ID-JA,Anna,13,Indonesia
23,2022-06-30,2017-12-24,ID,Jambi,ID-JA,Anna,10,Indonesia
23,2022-06-30,2018-01-07,ID,Jambi,ID-JA,Anna,6,Indonesia
23,2022-06-30,2018-02-11,ID,Jambi,ID-JA,Anna,5,Indonesia
23,2022-06-30,2018-04-22,ID,Jambi,ID-JA,Anna,6,Indonesia
23,2022-06-30,2018-05-13,ID,Jambi,ID-JA,Anna,,Indonesia
23,2022-06-30,2018-06-17,ID,Jambi,ID-JA,Anna,6,Indonesia
23,2022-06-30,2018-07-08,ID,Jambi,ID-JA,Anna,5,Indonesia
23,2022-06-30,2018-07-15,ID,Jambi,ID-JA,Anna,5,Indonesia
23,2022-06-30,2018-12-09,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2018-12-23,ID,Jambi,ID-JA,Anna,,Indonesia
23,2022-06-30,2019-01-13,ID,Jambi,ID-JA,Anna,7,Indonesia
23,2022-06-30,2019-01-27,ID,Jambi,ID-JA,Anna,,Indonesia
23,2022-06-30,2019-02-24,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2019-03-17,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2019-03-31,ID,Jambi,ID-JA,Anna,11,Indonesia
23,2022-06-30,2019-05-12,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2019-05-26,ID,Jambi,ID-JA,Anna,4,Indonesia
23,2022-06-30,2019-06-02,ID,Jambi,ID-JA,Anna,,Indonesia
23,2022-06-30,2019-07-21,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2019-09-29,ID,Jambi,ID-JA,Anna,7,Indonesia
23,2022-06-30,2019-10-27,ID,Jambi,ID-JA,Anna,3,Indonesia
23,2022-06-30,2019-11-03,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2019-11-17,ID,Jambi,ID-JA,Anna,5,Indonesia
23,2022-06-30,2019-11-24,ID,Jambi,ID-JA,Anna,3,Indonesia
23,2022-06-30,2020-02-23,ID,Jambi,ID-JA,Anna,11,Indonesia
23,2022-06-30,2020-05-31,ID,Jambi,ID-JA,Anna,1,Indonesia
23,2022-06-30,2020-06-28,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2020-07-12,ID,Jambi,ID-JA,Anna,8,Indonesia
23,2022-06-30,2020-07-19,ID,Jambi,ID-JA,Anna,4,Indonesia
23,2022-06-30,2020-07-26,ID,Jambi,ID-JA,Anna,8,Indonesia
23,2022-06-30,2020-08-23,ID,Jambi,ID-JA,Anna,3,Indonesia
23,2022-06-30,2020-10-25,ID,Jambi,ID-JA,Anna,3,Indonesia
23,2022-06-30,2020-11-01,ID,Jambi,ID-JA,Anna,6,Indonesia
23,2022-06-30,2020-12-13,ID,Jambi,ID-JA,Anna,1,Indonesia
23,2022-06-30,2020-12-20,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2021-01-03,ID,Jambi,ID-JA,Anna,7,Indonesia
23,2022-06-30,2021-01-10,ID,Jambi,ID-JA,Anna,6,Indonesia
23,2022-06-30,2021-01-31,ID,Jambi,ID-JA,Anna,1,Indonesia
23,2022-06-30,2021-02-07,ID,Jambi,ID-JA,Anna,7,Indonesia
23,2022-06-30,2021-02-28,ID,Jambi,ID-JA,Anna,5,Indonesia
23,2022-06-30,2021-03-21,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2021-04-18,ID,Jambi,ID-JA,Anna,6,Indonesia
23,2022-06-30,2021-05-16,ID,Jambi,ID-JA,Anna,7,Indonesia
23,2022-06-30,2021-07-18,ID,Jambi,ID-JA,Anna,1,Indonesia
23,2022-06-30,2021-08-01,ID,Jambi,ID-JA,Anna,2,Indonesia
23,2022-06-30,2021-09-19,ID,Jambi,ID-JA,Anna,1,Indonesia
23,2022-06-30,2021-12-26,ID,Jambi,ID-JA,Anna,11,Indonesia
23,2022-06-30,2022-01-30,ID,Jambi,ID-JA,Anna,3,Indonesia
23,2022-06-30,2022-03-06,ID,Jambi,ID-JA,Anna,5,Indonesia
23,2022-06-30,2022-04-10,ID,Jambi,ID-JA,Anna,4,Indonesia
23,2022-06-30,2022-05-01,ID,Jambi,ID-JA,Anna,9,Indonesia
23,2022-06-30,2017-08-13,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2017-08-27,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2017-10-08,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2017-10-15,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2017-10-22,ID,West Java,ID-JB,Anna,13,Indonesia
23,2022-06-30,2017-11-05,ID,West Java,ID-JB,Anna,10,Indonesia
23,2022-06-30,2017-11-19,ID,West Java,ID-JB,Anna,10,Indonesia
23,2022-06-30,2018-01-07,ID,West Java,ID-JB,Anna,10,Indonesia
23,2022-06-30,2018-02-18,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2018-04-22,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2018-06-24,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2018-09-16,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2018-11-11,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2018-12-09,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2019-01-27,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2019-02-24,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2019-03-17,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2019-03-24,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2019-04-21,ID,West Java,ID-JB,Anna,5,Indonesia
23,2022-06-30,2019-05-12,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2019-06-09,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2019-07-14,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2019-09-08,ID,West Java,ID-JB,Anna,11,Indonesia
23,2022-06-30,2019-09-22,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2019-10-13,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2019-10-27,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2019-12-08,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2019-12-22,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2019-12-29,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2020-01-26,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2020-02-09,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2020-03-01,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2020-06-07,ID,West Java,ID-JB,Anna,9,Indonesia
23,2022-06-30,2020-07-05,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2020-07-19,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2020-07-26,ID,West Java,ID-JB,Anna,8,Indonesia
23,2022-06-30,2020-08-16,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2020-10-11,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2020-11-01,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2020-11-15,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2021-03-21,ID,West Java,ID-JB,Anna,6,Indonesia
23,2022-06-30,2021-04-25,ID,West Java,ID-JB,Anna,5,Indonesia
23,2022-06-30,2021-05-30,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2021-07-04,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2021-07-25,ID,West Java,ID-JB,Anna,6,Indonesia
23,2022-06-30,2021-09-19,ID,West Java,ID-JB,Anna,5,Indonesia
23,2022-06-30,2021-09-26,ID,West Java,ID-JB,Anna,6,Indonesia
23,2022-06-30,2021-10-17,ID,West Java,ID-JB,Anna,5,Indonesia
23,2022-06-30,2021-12-05,ID,West Java,ID-JB,Anna,12,Indonesia
23,2022-06-30,2021-12-12,ID,West Java,ID-JB,Anna,100,Indonesia
23,2022-06-30,2021-12-19,ID,West Java,ID-JB,Anna,21,Indonesia
23,2022-06-30,2022-01-16,ID,West Java,ID-JB,Anna,6,Indonesia
23,2022-06-30,2022-02-13,ID,West Java,ID-JB,Anna,15,Indonesia
23,2022-06-30,2022-03-13,ID,West Java,ID-JB,Anna,7,Indonesia
23,2022-06-30,2022-03-27,ID,West Java,ID-JB,Anna,6,Indonesia
23,2022-06-30,2022-05-01,ID,West Java,ID-JB,Anna,5,Indonesia
23,2022-06-30,2017-07-02,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2017-07-16,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2017-08-13,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2017-09-03,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2017-10-22,ID,East Java,ID-JI,Anna,8,Indonesia
23,2022-06-30,2017-11-19,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2017-12-10,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2017-12-17,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2017-12-24,ID,East Java,ID-JI,Anna,8,Indonesia
23,2022-06-30,2017-12-31,ID,East Java,ID-JI,Anna,8,Indonesia
23,2022-06-30,2018-01-14,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2018-03-11,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2018-03-18,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2018-04-01,ID,East Java,ID-JI,Anna,8,Indonesia
23,2022-06-30,2018-04-08,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2018-06-24,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2018-07-01,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2018-07-15,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2018-07-29,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2018-10-07,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2018-10-14,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2018-10-21,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2018-12-09,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2019-02-10,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2019-03-03,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2019-04-07,ID,East Java,ID-JI,Anna,4,Indonesia
23,2022-06-30,2019-06-09,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2019-06-16,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2019-07-07,ID,East Java,ID-JI,Anna,9,Indonesia
23,2022-06-30,2019-08-18,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2019-09-01,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2019-09-15,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2019-11-17,ID,East Java,ID-JI,Anna,8,Indonesia
23,2022-06-30,2019-12-01,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2020-03-01,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2020-03-15,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2020-03-22,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2020-04-05,ID,East Java,ID-JI,Anna,8,Indonesia
23,2022-06-30,2020-04-12,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2020-04-26,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2020-05-31,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2020-07-05,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2020-07-26,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2020-08-02,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2020-08-23,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2020-09-20,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2020-10-11,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2020-12-20,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2021-01-03,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-01-10,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-01-17,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2021-01-31,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-03-14,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-03-28,ID,East Java,ID-JI,Anna,4,Indonesia
23,2022-06-30,2021-04-04,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-04-18,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2021-05-02,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-05-09,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-05-30,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2021-07-18,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-08-01,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2021-08-22,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-08-29,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2021-09-05,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-09-19,ID,East Java,ID-JI,Anna,5,Indonesia
23,2022-06-30,2021-09-26,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2021-10-24,ID,East Java,ID-JI,Anna,6,Indonesia
23,2022-06-30,2022-01-02,ID,East Java,ID-JI,Anna,10,Indonesia
23,2022-06-30,2022-01-09,ID,East Java,ID-JI,Anna,7,Indonesia
23,2022-06-30,2022-02-13,ID,East Java,ID-JI,Anna,10,Indonesia
23,2022-06-30,2022-06-19,ID,East Java,ID-JI,Anna,11,Indonesia
23,2022-06-30,2017-08-20,ID,Special Capital Region of Jakarta,ID-JK,Anna,6,Indonesia
23,2022-06-30,2017-08-27,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2017-09-17,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2017-10-22,ID,Special Capital Region of Jakarta,ID-JK,Anna,12,Indonesia
23,2022-06-30,2017-11-26,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2017-12-31,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2018-01-07,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2018-03-04,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2018-03-11,ID,Special Capital Region of Jakarta,ID-JK,Anna,6,Indonesia
23,2022-06-30,2018-03-25,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2018-04-15,ID,Special Capital Region of Jakarta,ID-JK,Anna,10,Indonesia
23,2022-06-30,2018-05-06,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2018-05-13,ID,Special Capital Region of Jakarta,ID-JK,Anna,12,Indonesia
23,2022-06-30,2018-05-20,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2018-05-27,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2018-06-24,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2018-08-19,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2018-08-26,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2018-11-25,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2018-12-02,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2019-01-13,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2019-01-27,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2019-03-17,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2019-05-05,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2019-05-19,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2019-06-02,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2019-06-16,ID,Special Capital Region of Jakarta,ID-JK,Anna,10,Indonesia
23,2022-06-30,2019-07-21,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2019-08-04,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2019-10-20,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2019-11-17,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2020-01-12,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2020-03-08,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2020-03-29,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2020-05-03,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2020-05-31,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2020-06-07,ID,Special Capital Region of Jakarta,ID-JK,Anna,10,Indonesia
23,2022-06-30,2020-06-28,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2020-07-05,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2020-07-26,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2020-11-01,ID,Special Capital Region of Jakarta,ID-JK,Anna,6,Indonesia
23,2022-06-30,2020-11-15,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2020-11-29,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2020-12-27,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2021-02-14,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2021-05-09,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2021-05-23,ID,Special Capital Region of Jakarta,ID-JK,Anna,10,Indonesia
23,2022-06-30,2021-05-30,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2021-06-06,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2021-06-13,ID,Special Capital Region of Jakarta,ID-JK,Anna,9,Indonesia
23,2022-06-30,2021-07-18,ID,Special Capital Region of Jakarta,ID-JK,Anna,5,Indonesia
23,2022-06-30,2021-08-15,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2021-09-26,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2021-10-17,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2021-10-31,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2021-11-07,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2022-01-02,ID,Special Capital Region of Jakarta,ID-JK,Anna,12,Indonesia
23,2022-06-30,2022-01-16,ID,Special Capital Region of Jakarta,ID-JK,Anna,10,Indonesia
23,2022-06-30,2022-02-13,ID,Special Capital Region of Jakarta,ID-JK,Anna,34,Indonesia
23,2022-06-30,2022-03-27,ID,Special Capital Region of Jakarta,ID-JK,Anna,8,Indonesia
23,2022-06-30,2022-05-15,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2022-05-29,ID,Special Capital Region of Jakarta,ID-JK,Anna,7,Indonesia
23,2022-06-30,2022-06-12,ID,Special Capital Region of Jakarta,ID-JK,Anna,11,Indonesia
23,2022-06-30,2022-06-19,ID,Special Capital Region of Jakarta,ID-JK,Anna,10,Indonesia
23,2022-06-30,2017-07-16,ID,Central Java,ID-JT,Anna,6,Indonesia
23,2022-06-30,2017-08-13,ID,Central Java,ID-JT,Anna,5,Indonesia
23,2022-06-30,2017-09-03,ID,Central Java,ID-JT,Anna,6,Indonesia
23,2022-06-30,2017-09-10,ID,Central Java,ID-JT,Anna,7,Indonesia
23,2022-06-30,2017-09-24,ID,Central Java,ID-JT,Anna,4,Indonesia
23,2022-06-30,2017-10-01,ID,Central Java,ID-JT,Anna,5,Indonesia
23,2022-06-30,2017-10-22,ID,Central Java,ID-JT,Anna,5,Indonesia
23,2022-06-30,2017-11-05,ID,Central Java,ID-JT,Anna,4,Indonesia
23,2022-06-30,2017-11-12,ID,Central Java,ID-JT,Anna,6,Indonesia
23,2022-06-30,2017-12-31,ID,Central Java,ID-JT,Anna,6,Indonesia
23,2022-06-30,2018-01-14,ID,Central Java,ID-JT,Anna,6,Indonesia
